#Gene	log2(fold-change)array	q-value_array
PARM1	-0.0902861578425022	0.298969231757056
FAM64A	0.587441707048078	0.167046375473478
ATF7IP2	0.110992772546841	0.273137194066048
SLC25A43	-0.686019435022702	0.00130839795540028
INCENP	0.479322908460881	0.00316899160991102
SMAD5	-0.129682559392232	0.293223145493073
GARS	0.00186685443465088	0.419684932189383
WASF2	-0.581389949342215	0.00259417813168098
CDK10	0.340151613574604	0.00800839251569649
FCHSD1	-0.086171232743001	0.24106574902666
CAMK2N2	0.237237239750972	0.171724148575034
HLX	0.0221661288881211	0.372868651881611
MDM4	-0.00835343145602956	0.388293697974364
ZNRF1	-0.112310437403967	0.197257033250608
C2CD4A	0.212867562841624	0.204447981847523
UBE2J2	0.207795196100032	0.0544660444386965
GNL2	-0.504286260364157	0.0321779730286085
ZNF200	0.122769530417123	0.305133911054248
PFDN2	0.0142922462389789	0.340017014708981
NDN	-0.31664285885947	0.0838994021090893
FBLN5	0.122010287976345	0.256742584132505
PUM1	-0.726512980046756	0.0162533552545572
TNNT1	0.179134898191668	0.119835991210013
KLHL24	-0.983349896064511	0.0212273492406636
CCDC88A	0.704372862393225	0.0998444509490768
RAB7A	-0.732234043178976	0.0522762661937647
SGPP1	-0.108754672036748	0.231025204012573
C10orf11	-0.428073302045959	0.0101854961301066
SLC35B4	-1.55663399004919	0.00438980175558524
PMS2	0.00966188969323221	0.414540791477219
ARNT2	-0.158218502378808	0.0793123033691587
UGT3A2	0.312706145962852	0.225243975684419
HELQ	-0.167305971136584	0.166300271679627
CBR1	0.0904188801606463	0.200203704645278
ITPR3	-0.404814774284916	0.00357829078721026
TRAPPC6B	0.229700691635222	0.246102234923224
BIRC3	1.16819980026636	0.0360211836759469
NRSN2	-0.203490857215002	0.167438925540658
ZNHIT6	-0.946965731202759	0.0189913932316219
SPOCK1	-0.501624675211359	0.0316620367170054
TP53TG5	0.357452013850776	0.185513659855798
H2AFY	0.0267768763113835	0.40468436835282
WDSUB1	-0.165218932788005	0.022870301309673
ZNF638	-0.346403223459735	0.10090657864652
ANKRD45	0.529309298282451	0.0145910968432005
ACTN4	-0.0773223596175034	0.0809508024785634
RAB2A	-0.362132917064165	0.168409943921514
PLCE1	-0.110124630996715	0.00968479643767967
INSL3	-0.0679416470570297	0.330874647350008
PTPLA	-0.400013962490663	0.0273647702844801
EIF2B5	-0.0157696465100917	0.373790776289916
DLG1	0.190430887230257	0.272673450214452
TFIP11	-0.307676390903932	0.00423094257813403
PINK1	0.0541908548216709	0.325949477087641
FAM106A	0.258429301030744	0.287770715855328
FIBIN	-0.102098914312185	0.321958147487548
GRAP2	0.24234813224994	0.132732597408281
GAPDHS	0.0901812992700271	0.349426626154041
POLR2G	-0.151344005696937	0.108560541192968
CNTNAP1	-0.126038776257501	0.0726224951579683
APOL2	-0.102221135782427	0.246469278347409
TACC2	0.165481485255395	0.187101118937108
CNBP	-0.112147379242626	0.276318809092854
RTKN2	1.16445541226289	0.0173484045894758
WASF1	-0.141231475604129	0.233326309296681
INPP5E	0.236345151727248	0.0803806108967398
HSPB1	-0.202377843471047	0.0364257269821598
COX7A2L	-0.490975538328889	0.0487144793135216
ZCCHC16	0.29157982267149	0.156876414373126
HSD17B1	0.105522465755612	0.282917320397945
ARRB2	0.403393978325433	0.00928039929590858
SLC7A6	0.151682139706526	0.25359353467526
CUBN	0.192892721613119	0.0515071144288282
IGF1	0.239626574176225	0.159940313436668
HSD17B10	-0.0788120819306936	0.206863130570467
NAALAD2	0.020426403127221	0.396270913847234
G3BP1	-0.674518222008442	0.0103616072686741
NUP155	0.000728769744119039	0.41199056456769
NT5DC1	-0.703818346104917	0.0589197024288574
TMEM139	0.328634195228117	0.12224408011194
POLK	-0.85130331048468	0.0567743475657884
RBM15	0.147891275289254	0.15858631864965
AMZ2	-0.190027514358144	0.168441151467427
MRPL10	-0.16023414738173	0.20066644958424
GDF15	-3.40330778068979	0.000936430511875621
CYCS	0.179335196135369	0.265089732357904
GNAL	0.0257490923715633	0.383246665172566
LPO	0.102567342907363	0.343437195312512
MESDC2	0.231573461318987	0.0219165705538754
TPRG1L	-0.382072570518936	0.0204729338764605
PAIP1	0.207955440578681	0.20840748644816
TAF9B	0.735959519176178	0.00276431548073258
STK32C	0.0628894036210306	0.370132169128351
CACNA2D1	0.501900539210859	0.137118529094409
IMP4	-0.234373028267044	0.00420162442689715
DEC1	0.258201718644685	0.227783783352292
SH3BP4	-0.706515255822457	0.00550818757554544
UBB	0.105089927997727	0.0143881248466275
PON3	0.285444847278087	0.137180360948109
ANKRD13B	0.0414019377305739	0.388985352133314
ADCK1	-0.455195100027725	0.00867166727985125
G2E3	0.23195756377797	0.238905719890465
NDUFS1	-0.228055351372387	0.21406292684579
SLC38A5	0.172989282548722	0.283679820547027
ARRDC2	0.0811997769160545	0.34311771996332
AES	0.544064778367129	0.00552228618517941
PPP1R13B	-0.311264419831073	0.0261265481074925
CD2BP2	-0.41217038891884	0.0111734395221495
TOP3A	0.227494801244516	0.0162817757145474
C16orf54	0.461592931843442	0.187341262760615
NDUFAF4	-0.462508257178185	0.0700951350133082
SLC16A14	0.224015028689721	0.185567516455855
FGFR1	-0.33362225259613	0.00610428506475055
CERK	0.709698384712406	0.00448185723468957
ANKS4B	0.246031221780112	0.166081801174165
ZNF208	0.340308509698789	0.204255608012566
HLA-DRB5	0.577227450733628	0.0955357326729731
HIST1H4E	1.06918758827578	0.0163651345884598
GOT1	0.00250676685623039	0.41775964531456
BBC3	0.188313984663488	0.244536569317332
CASP6	-0.477728113052828	0.0112145379103262
HOXA1	0.157988927583058	0.131774656645433
RAB40B	-0.134851954169109	0.0866963961426022
PIKFYVE	-0.185480156964556	0.202413396775278
PI4KB	0.136796749502154	0.194297694694149
LRRN2	0.327979211965649	0.148856247607038
B3GAT1	0.191938746251868	0.259187957618427
SUSD2	0.162108884218824	0.264850187290253
OAZ2	0.108625870287602	0.190047086198397
NOC4L	-0.172869762633989	0.0837177283509748
BET1L	0.173581358942837	0.0775081405222828
FRY	0.07083540509178	0.282671400029207
C10orf12	0.326148214025059	0.121014643571766
FADS1	1.44646909722885	0.00466664247779849
CSF3R	0.312282434240797	0.176714080065724
POLR3K	0.0845630907449223	0.259112004224516
LBX1	-0.0586940046664177	0.348773167125653
ATG2B	-0.134646020224517	0.259683640383022
FUNDC2P2	0.101550255800965	0.371502717237113
RHOT1	0.233113416710467	0.251133830979168
EPS8	0.520509418298666	0.0227998248474172
DARS	-0.639749181726129	0.0718436264337321
ARL4A	0.428054707260493	0.110871231002102
GPR153	0.161279382221025	0.28061916937563
CCDC64	-0.190985844473524	0.154970881992427
SAAL1	-0.155589225965729	0.221133775759566
DAD1	0.0675847671627064	0.154819155151529
HSD11B2	0.119256939764488	0.329198026947492
RIOK1	0.10518439953739	0.159568707658217
ZNF48	0.353307397077564	0.111164578598825
USE1	0.067064764787375	0.190075780670263
FAM96B	-0.390488978911823	0.0212273492406636
HNMT	-0.31856382183148	0.0459674724953067
PCGF3	0.549149208422012	0.040434072303979
BSN	0.234649839413583	0.245666785693434
CAND1	-0.216597813762756	0.214524699682613
ACTR10	-0.344631397235367	0.162570326251931
NASP	0.101778774371505	0.294591607012872
ASPRV1	0.149651520860409	0.315510142132853
COL9A2	0.0845524053900437	0.366468891019235
RWDD2A	-0.175703721996024	0.251449040673209
PALLD	-0.503309994506557	0.0143378385930559
GPC5	-0.111915518628612	0.308941358734171
IQCF2	0.127516108032116	0.302557553451797
CPLX4	0.230270351411049	0.229144915770997
TBL3	-0.0746751061595382	0.256995203183606
ZIC2	0.45387786217182	0.0316643326117448
ZMYND15	0.19003246937475	0.293437409219741
KPNA2	0.410240239618769	0.223491691254959
PARP16	-0.676752911609422	0.0042339721295533
MACROD1	0.0987198778945977	0.295206756682239
CECR2	0.173064312178333	0.286332312530011
DCP1A	0.460618214248216	0.0316238856322016
TMCO3	0.561554776950768	0.00932838734161786
DSCC1	0.514128673757177	0.115972570353454
C15orf52	0.12679147222742	0.210386742903455
CLN5	-0.768872529154394	0.0253821748208157
C10orf67	-0.0474507901540312	0.360214885383399
BIRC5	1.03821318520635	0.0019541155896319
PRR16	-0.58142093916478	0.00377100441286337
FAM63B	0.930396724591011	0.0830365094434515
GNAS	0.0670299572534266	0.0730063700987405
KATNB1	0.0497097602378912	0.354665863626268
WNT8B	0.0978389598020972	0.335599451595284
TSPAN13	0.58548333295181	0.00504957146783383
MRPL52	0.321037844417535	0.253528279230994
GHR	0.181020133760804	0.141181426599885
FITM2	-0.915614579284155	0.00794349963209823
CCDC124	-0.165480384157229	0.0445539905028762
BCLAF1	0.0912599522830194	0.402127743386673
SCUBE3	0.274440444396359	0.198331661675152
TRA2B	0.204271931149012	0.0825709605619932
MGAT4B	0.579503125971068	0.0053676841138463
KIAA1715	-0.321848861858137	0.209746470638001
BBS7	-0.564347520673819	0.0726224951579683
ZNF345	0.13335049932888	0.227463791125702
RTF1	-0.100285932486435	0.291852286435239
OR6M1	-0.00400119817417146	0.402990301121392
GLE1	-0.768271592212339	0.00484147862905151
SERPINB9	0.170204521680666	0.209782977312422
DHRS7	-0.980702272153715	0.00417358607873813
RIPK4	0.156234275866209	0.196683453734458
KNTC1	0.91848201316386	0.0387328591915167
EXOSC2	-0.12649831150109	0.223491691254959
MYL12A	-0.66277562253728	0.00356311353315494
MS4A2	0.21047662531729	0.30761342201166
CCDC57	0.258252473277948	0.0589055669157837
WDR59	-0.558421125261167	0.00770555354430048
GTF3C3	-0.852170019439351	0.0362175843246598
IL17RC	-0.076735081507946	0.273824386702297
RBPJ	0.112202087546079	0.262938848936924
INE1	0.449722172090385	0.131542223073056
ALDH18A1	-0.440523100985909	0.0395229183379977
TPI1	0.0633901625526292	0.388287211281427
DNAJC5	0.176776346625151	0.0045861097815046
GATA6	-0.272740906405449	0.0958141585935354
CABP1	0.249259906332285	0.212887495735514
RASGRF1	0.147146208805533	0.182317234318605
RIBC1	0.188037414443645	0.175915021152634
DAPK3	-0.439218137222989	0.0178353960694719
C3	-0.627893854430112	0.00805425837554073
EMP2	0.819539971260836	0.00361809483015576
IP6K1	0.305822568503475	0.0132152554693253
SRSF6	0.0343435730436114	0.379445076342672
MRAP	0.415189603771962	0.198888010830522
TRIM41	0.529514403891428	0.00481658037958472
GJB1	0.220171061338714	0.197257033250608
PIN1	0.67796876551011	0.00388003243829074
SLC6A15	-0.38761876387693	0.113003551708104
POLE3	-0.105817882713874	0.245995446478861
RIN2	0.357059756909824	0.0050482013761618
DMRT3	0.23235735583557	0.187101118937108
TRIM2	-0.588047343916661	0.0403834439523136
ATAD1	0.364906596934289	0.13164507667755
UBR3	-0.0542650347253327	0.349339234660175
PLEKHG7	0.0925011423364985	0.157133940945628
DNM1	0.606821603178345	0.000794296395542529
OTUD4	-0.102131076120449	0.271463708494438
ZNF25	0.584335831276947	0.0478135780583771
ATOH8	0.0924936679839746	0.264351612378019
USP7	0.26836969907987	0.176517857208174
ASCC1	-1.2982224909243	0.00620497199992244
ZSCAN16	0.282593589792415	0.0564579470463623
YME1L1	-0.237466115877653	0.209090964398412
HNRNPR	0.517923007647058	0.110614852789474
SERPING1	0.187928585385151	0.283822427826736
TPCN1	-1.08014030577387	0.00168475061725153
STARD13	0.196334360804437	0.112442356907317
TNFRSF10A	0.0362896335331683	0.385298660078592
KL	0.23413569839684	0.136364967504869
WBSCR22	-0.229789834914135	0.0209947995689823
SCP2	-0.205746663992136	0.0662377408940917
SLC35D2	-0.112109286997758	0.283679820547027
SLC36A3	0.196373631949498	0.195194781133104
SON	0.349917937191983	0.277595860594163
SH2B2	0.184176812872394	0.148558150769087
MAFK	0.064868397244275	0.37651859105591
RWDD4	-2.01141687946247	0.0355490918865048
RACGAP1	0.938698184518094	0.00245885732524246
SLC6A6	-0.367322376855045	0.0263600516685249
PSMD3	0.108311908424174	0.160415396986586
MPP4	1.09787779127654	0.00483677550181747
RAB35	0.589198192897458	0.00449424667931164
ERLIN2	0.144571985673712	0.0501576551378946
PDZRN3	-0.44162997728462	0.0472608866435572
AVEN	-0.550137687066156	0.016359400761127
BCAM	0.198021863294132	0.252526796496576
C14orf132	-0.676786215934221	0.012655389658808
PCK2	0.125408714078858	0.26957331539627
FKRP	0.0912648929072756	0.226802724820145
GUCY2C	0.191501068851557	0.21372951731933
BARX2	0.237082001020109	0.261584632208519
PEX11G	0.104992558041697	0.219911943781568
DAO	0.0309516822081094	0.40601567828879
NLRP5	0.138520732502026	0.284787721531747
EDNRA	-0.197392669926319	0.142106736207632
TMEM200A	0.304787907428428	0.0561487684448257
NIPBL	-0.158385326348019	0.256270028717864
ZNF331	0.0996796217824659	0.294661589138188
PPP2R5A	-0.395587576072956	0.150839609970185
ADCK4	-0.111648186252128	0.16250308676526
HMGN4	-0.387672164862043	0.0120518602707477
EIF3M	-0.437357432732285	0.130902954206467
EFHC1	0.454870649238249	0.109550485355102
ZNF24	-0.0405921867364593	0.321131971087767
ESRRA	0.193320079551911	0.0246388866678407
PTMS	-0.35828189940841	0.0701544064237686
FUCA2	-0.515332712452751	0.008222050853938
IRF3	-0.000955202322628425	0.409797793495569
PHF7	0.174498250372639	0.0145320049718011
EBPL	0.0464234566346417	0.359587025471605
GPR19	0.530841044887475	0.201537677449619
GMFG	0.223941410424026	0.230475164603165
PENK	0.0932382204662931	0.314517395262958
ZMAT5	0.194631499498726	0.18447103944622
SMAD9	-0.0734223711758139	0.261157405038528
SLAMF1	0.337836842241357	0.110272902480621
MT3	0.00243261728483498	0.412634280577301
RGL1	-0.945629156663999	0.00293252073057302
DLGAP4	-0.0825879936683771	0.228266918421087
ATG10	0.210102522950815	0.218037764373591
MBD5	0.69227922425885	0.00792220888038939
LIF	0.890099050788766	0.00396757756061234
BACE2	-0.928001578939125	0.00130839795540028
APPBP2	-0.282237908388692	0.208827844333923
PHLDA1	-0.0455501573277287	0.189670075800701
OXTR	-0.372460256436975	0.027436300628293
KDM5A	0.0238709869831784	0.401694628783585
INO80D	0.456683006139058	0.0145910968432005
ERO1L	0.0927394103730183	0.370404631495533
SUV39H2	0.259165705217332	0.193357247680671
CNTFR	0.106015422816507	0.264351612378019
TMEM87B	1.44188885982787	0.0198116080492278
AFAP1L1	0.306642116998003	0.19111175418959
ENDOG	0.061585407489309	0.316710771525358
ZNF549	0.0295233696483698	0.329651439276543
ZNF467	0.226546984834157	0.147472744210508
SLC25A21	0.0528588430196198	0.33130218266412
CLSTN2	0.146598183937036	0.282671400029207
PTGES	-1.56843891259705	0.000794296395542529
GDAP1L1	0.172292138032853	0.189947790540831
MFAP5	0.186872456450191	0.281454093062106
OPRK1	0.149442068460795	0.211381395590721
WDR20	0.0271611739853117	0.329003569506914
CST3	0.0449948711053062	0.246469278347409
C12orf4	-0.190423528803269	0.239186056139245
NUP88	0.434783885312034	0.0850398325110493
VASH1	0.126203912954831	0.265526214449142
SLC35A5	-0.557404950060726	0.0872646443976682
ARL2BP	1.0866550386226	0.00258392365956021
ZNF79	-0.16279702397702	0.0796057489464326
CRP	0.218853941751811	0.157271157576689
INPP5J	0.0745733158496505	0.361324602045972
OCRL	-1.16455259590915	0.00473230443211149
GLA	-0.268163873733025	0.077483309095975
TTLL11	0.255186228980571	0.161945115900547
NEBL	0.38700766754059	0.132176009051945
HSPA8	-0.11905128676439	0.0778532414039678
DIDO1	-0.40893878807222	0.0580541345559382
CCDC18	0.372856140660741	0.145223166058234
PLA2R1	0.190345351582421	0.156991452828061
LYSMD2	0.349730186485953	0.173379570065351
COG3	-0.3087879307347	0.136196496235734
CBFA2T2	-0.357597570832599	0.0490408566348096
NGDN	-0.583214013138119	0.0893053955246953
SAC3D1	0.165000457175781	0.290881378405296
PNOC	0.0370806324786171	0.374999574179646
STK40	-1.52138215403836	0.00219095942755537
PIGP	-0.0704776815001799	0.284004476868014
AGGF1	0.237294359105303	0.118980115950291
DPF2	-0.103918060855353	0.218139994510651
MYH13	0.144383383284995	0.290786344994759
PJA2	-0.319110219519347	0.16127983311873
UGT2B4	0.0932317895729162	0.294372214347123
PKIB	0.0836673000550218	0.250921331849423
COLEC11	0.10567514009192	0.288234786863604
MED12	0.271190885325134	0.0145910968432005
ABCC11	0.202749657522013	0.188756209072908
CARS	-0.0239142794402538	0.339659201281766
GTSF1L	0.417596134792255	0.167063463419041
MGST1	-0.441561546344652	0.112324151385745
RHOBTB2	0.354512413048489	0.0316077155458667
AGTRAP	0.289495613121913	0.0299595259401603
FRYL	0.220038870468754	0.26453736492034
OR8D1	0.0623645767179465	0.246061050245457
SRD5A2	0.161350065580504	0.265264968412211
RABEP2	0.108891650767974	0.313398533496515
FUBP1	0.658921903279349	0.0637349899882191
IGLL1	0.415847249666442	0.147230138629216
IL27RA	0.415059404582965	0.167280549138873
KIAA0586	0.438507378034699	0.129541542695464
IL5RA	0.219803717467969	0.228654674012639
PERP	-0.640714089500034	0.0166226210971707
SMPD2	0.0899911447561376	0.0333933028764428
FBXO36	0.360060554272352	0.111053031772598
MTR	-0.644404019012388	0.0235780836887694
FN1	-2.35614569371188	0.00203899902347964
SEPT3	0.224576315697216	0.243199868753096
ZNF425	0.117318328009551	0.179578712851539
CBX6	-0.331482989317064	0.0490678469024017
DKFZP434K028	-0.117573089047294	0.254839832844149
PPP1R12A	-0.269880698842641	0.170577942082994
CHRNA2	0.116127457628651	0.33222531927139
ASH1L	0.141379268786412	0.262779697118129
RBM38	0.171213727900312	0.26113329003736
ZNF7	0.149010514677075	0.134550650535763
ZNF583	0.13120285260931	0.266581962836282
GPR132	0.111220173300858	0.26440678523981
TPMT	0.0520683356669374	0.341660547479003
TTC21B	-0.383646182182327	0.0946880816615736
MTSS1L	0.896522389234072	0.00204490402315383
ATP1A1	-0.440374040171204	0.0488242638006759
SERTAD2	0.34729309814519	0.114015208689597
ZNF672	0.344107801363557	0.0120845231559617
EML5	0.0863546716797133	0.172138286486614
FAIM3	0.038586605913402	0.389678950615115
UBQLN2	-0.13385873383274	0.093583881508243
SORCS2	0.217529269233625	0.172378938218573
PRIM2	-0.332715196785041	0.220356730132407
NR1I3	0.31083676023937	0.193909596936658
ACVR2A	-0.20650894949755	0.211667222368964
PGM2L1	-0.293627787477695	0.105360964688671
YWHAZ	-0.700209199877721	0.114033787785894
ANKRD52	-0.513696625275805	0.0019541155896319
OPA1	0.652946671662878	0.0967582464454368
RPS6KA6	-0.331950446846257	0.0866173456818117
RPL10	-0.0858605338736254	0.353918208644223
STRC	0.0158695532908151	0.408115918193751
PFKL	0.199295345172088	0.0721769617054547
AURKB	0.700098940414643	0.00226524104961928
TMEM140	-0.0895010143167624	0.307012504426507
IFI16	0.227518926153821	0.223853070377532
ZC3H6	0.590311794060398	0.0161245141010452
CSTA	0.018841005561232	0.397025465537456
PRPF39	-0.138754899828238	0.218683802204223
OSBPL10	-0.109952654122663	0.0234825520812156
CLTCL1	-0.213439015100168	0.0361450918756657
NUAK1	0.267487517064966	0.262586662778667
ALG6	0.0533587987214317	0.352265029380973
PPL	-0.0428236082887718	0.355793269031269
LAMB3	0.0408357130429039	0.297659210759757
RRAD	-0.681238340133804	0.00621175521000562
TIPIN	0.202775302739635	0.268675604185117
CARD14	0.129803319016195	0.266549147530866
CCL26	0.441216171926509	0.169612263773457
RALGPS1	0.265833037110074	0.0413957424925771
ARHGAP42	-0.965962475290335	0.00501667275419775
NCOA3	-0.595322718831116	0.0427848969712788
CCDC6	-0.386982495058192	0.0353474690096242
RASSF4	0.135468870330408	0.0823687300070301
MTHFD1	0.0223213360712429	0.358694365334324
